"","x"
"4827",0
"4828",0
"4829",0
"4830",0
"4831",0
"4832",0
"4833",0
"4834",0
"4835",0
"4836",0
"4837",0
"4838",0
"4839",0
"4840",0
"4841",0
"4842",0
"4843",1
"4844",0
"4845",0
"4846",0
"4847",0
"4848",1
"4849",0
"4850",0
"4851",0
"4852",0
"4853",0
"4854",0
"4855",0
"4856",0
"4857",0
"4858",0
"4859",0
"4860",0
"4861",0
"4862",0
"4863",0
"4864",0
"4865",0
"4866",0
"4867",0
"4868",0
"4869",0
"4870",0
"4871",0
"4872",0
"4873",0
"4874",0
"4875",0
"4876",0
"4877",0
"4878",0
"4879",0
"4880",0
"4881",0
"4882",0
"4883",0
"4884",0
"4885",0
"4886",0
"4887",0
"4888",0
"4889",0
"4890",0
"4891",0
"4892",0
"4893",NA
"4894",0
"4895",0
"4896",0
"4897",0
"4898",0
"4899",0
"4900",0
"4901",0
"4902",0
"4903",NA
"4904",0
"4905",0
"4906",0
"4907",0
"4908",0
"4909",0
"4910",0
"4911",0
"4912",0
"4913",0
"4914",0
"4915",0
"4916",0
"4917",0
"4918",0
"4919",0
"4920",0
"4921",0
"4922",0
"4923",0
"4924",0
"4925",0
"4926",0
"4927",0
"4928",0
"4929",0
"4930",0
"4931",0
"4932",0
"4933",0
"4934",0
"4935",0
"4936",0
"4937",0
"4938",0
"4939",0
"4940",0
"4941",0
"4942",0
"4943",0
"4944",0
"4945",0
"4946",0
"4947",0
"4948",0
"4949",0
"4950",0
"4951",0
"4952",0
"4953",0
"4954",0
"4955",0
"4956",0
"4957",0
"4958",0
"4959",0
"4960",0
"4961",0
"4962",0
"4963",0
"4964",0
"4965",0
"4966",0
"4967",0
"4968",0
"4969",0
"4970",0
"4971",0
"4972",0
"4973",0
"4974",0
"4975",0
"4976",0
"4977",0
"4978",0
"4979",0
"4980",0
"4981",0
"4982",0
"4983",0
"4984",0
"4985",0
"4986",0
"4987",0
"4988",0
"4989",0
"4990",0
"4991",0
"4992",0
"4993",0
"4994",0
"4995",0
"4996",0
"4997",0
"4998",0
"4999",0
"5000",0
"5001",0
"5002",0
"5003",0
"5004",0
"5005",0
"5006",0
"5007",0
"5008",0
"5009",0
"5010",0
"5011",0
"5012",0
"5013",0
"5014",0
"5015",0
"5016",0
"5017",0
"5018",0
"5019",0
"5020",0
"5021",0
"5022",0
"5023",0
"5024",0
"5025",0
"5026",0
"5027",0
"5028",0
"5029",0
"5030",0
"5031",0
"5032",0
"5033",0
"5034",0
"5035",0
"5036",0
"5037",0
"5038",0
"5039",0
"5040",0
"5041",0
"5042",0
"5043",0
"5044",0
"5045",0
"5046",0
"5047",0
"5048",0
"5049",0
"5050",0
"5051",0
"5052",0
"5053",0
"5054",0
"5055",0
"5056",0
"5057",0
"5058",0
"5059",0
"5060",0
"5061",0
"5062",0
"5063",0
"5064",0
"5065",0
"5066",0
"5067",0
"5068",0
"5069",0
"5070",0
"5071",0
"5072",0
"5073",0
"5074",0
"5075",0
"5076",0
"5077",0
"5078",0
"5079",0
"5080",0
"5081",0
"5082",0
"5083",0
"5084",0
"5085",0
"5086",0
"5087",0
"5088",0
"5089",0
"5090",0
"5091",0
"5092",0
"5093",1
"5094",1
"5095",1
"5096",1
"5097",1
"5098",1
"5099",1
"5100",1
"5101",1
"5102",1
"5103",1
"5104",1
"5105",1
"5106",1
"5107",1
"5108",0
"5109",1
"5110",1
"5111",1
"5112",1
"5113",1
"5114",1
"5115",1
"5116",1
"5117",1
"5118",1
"5119",1
"5120",1
"5121",1
"5122",1
"5123",1
"5124",1
"5125",1
"5126",1
"5127",1
"5128",1
"5129",1
"5130",1
"5131",0
"5132",1
"5133",1
"5134",1
"5135",1
"5136",1
"5137",1
"5138",1
"5139",0
"5140",1
"5141",1
"5142",1
"5143",1
"5144",1
"5145",1
"5146",1
"5147",1
"5148",1
"5149",1
"5150",1
"5151",1
"5152",1
"5153",1
"5154",1
"5155",1
"5156",1
"5157",1
"5158",1
"5159",1
"5160",1
"5161",1
"5162",1
"5163",1
"5164",1
"5165",1
"5166",1
"5167",1
"5168",1
"5169",1
"5170",1
"5171",0
"5172",1
"5173",0
"5174",0
"5175",0
"5176",1
"5177",1
"5178",1
"5179",1
"5180",0
"5181",1
"5182",1
"5183",0
"5184",0
"5185",0
"5186",1
"5187",1
"5188",1
"5189",1
"5190",0
"5191",1
"5192",1
"5193",1
"5194",1
"5195",1
"5196",1
"5197",1
"5198",1
"5199",0
"5200",0
"5201",1
"5202",0
"5203",1
"5204",1
"5205",0
"5206",0
"5207",1
"5208",1
"5209",1
"5210",0
"5211",1
"5212",0
"5213",1
"5214",0
"5215",1
"5216",1
"5217",1
"5218",0
"5219",0
"5220",0
"5221",1
"5222",1
"5223",1
"5224",1
"5225",0
"5226",1
"5227",1
"5228",1
"5229",1
"5230",1
"5231",1
"5232",1
"5233",1
"5234",1
"5235",1
"5236",1
"5237",0
"5238",1
"5239",0
"5240",1
"5241",1
"5242",1
"5243",1
"5244",0
"5245",1
"5246",0
"5247",1
"5248",1
"5249",1
"5250",1
"5251",1
"5252",1
"5253",0
"5254",0
"5255",0
"5256",1
"5257",1
"5258",1
"5259",1
"5260",1
"5261",0
"5262",1
"5263",1
"5264",1
"5265",1
"5266",1
"5267",1
"5268",0
"5269",0
"5270",1
"5271",0
"5272",1
"5273",1
"5274",1
"5275",1
"5276",1
"5277",1
"5278",1
"5279",1
"5280",1
"5281",1
"5282",1
"5283",1
"5284",1
"5285",1
"5286",1
"5287",1
"5288",1
"5289",1
"5290",1
"5291",1
"5292",1
"5293",1
"5294",0
"5295",1
"5296",1
"5297",1
"5298",1
"5299",1
"5300",1
"5301",1
"5302",1
"5303",1
"5304",1
"5305",1
"5306",1
"5307",1
"5308",0
"5309",1
"5310",0
"5311",1
"5312",1
"5313",1
"5314",1
"5315",1
"5316",0
"5317",1
"5318",1
"5319",1
"5320",1
"5321",1
"5322",1
"5323",0
"5324",1
"5325",0
"5326",0
"5327",0
"5328",1
"5329",1
"5330",1
"5331",1
"5332",1
"5333",1
"5334",1
"5335",1
"5336",1
"5337",1
"5338",1
"5339",1
"5340",0
"5341",1
"5342",1
"5343",1
"5344",1
"5345",1
"5346",1
"5347",1
"5348",1
"5349",1
"5350",0
"5351",1
"5352",1
"5353",1
"5354",1
"5355",1
"5356",0
"5357",0
"5358",0
"5359",0
"5360",1
"5361",0
"5362",0
"5363",0
"5364",1
"5365",1
"5366",0
"5367",1
"5368",1
"5369",1
"5370",1
"5371",1
"5372",1
"5373",1
"5374",1
"5375",1
"5376",0
"5377",0
"5378",1
"5379",1
"5380",1
"5381",1
"5382",0
"5383",1
"5384",0
"5385",1
"5386",1
"5387",0
"5388",1
"5389",1
"5390",1
"5391",0
"5392",1
"5393",1
"5394",1
"5395",0
"5396",1
"5397",1
"5398",1
"5399",0
"5400",1
"5401",1
"5402",1
"5403",1
"5404",1
"5405",1
"5406",0
"5407",1
"5408",1
"5409",1
"5410",0
"5411",0
"5412",0
"5413",1
"5414",0
"5415",0
"5416",0
"5417",1
"5418",1
"5419",1
"5420",1
"5421",1
"5422",1
"5423",1
"5424",1
"5425",1
"5426",1
"5427",1
"5428",1
"5429",1
"5430",1
"5431",1
"5432",1
"5433",1
"5434",1
"5435",1
"5436",1
"5437",0
"5438",1
"5439",1
"5440",1
"5441",1
"5442",1
"5443",1
"5444",1
"5445",0
"5446",1
"5447",0
"5448",1
"5449",1
"5450",1
"5451",1
"5452",1
"5453",0
"5454",1
"5455",1
"5456",0
"5457",1
"5458",1
"5459",1
"5460",1
"5461",1
"5462",1
"5463",1
"5464",1
"5465",0
"5466",1
"5467",1
"5468",1
"5469",1
"5470",1
"5471",1
"5472",1
"5473",1
"5474",1
"5475",1
"5476",1
"5477",1
"5478",1
"5479",1
"5480",0
"5481",1
"5482",1
"5483",1
"5484",0
"5485",1
"5486",1
"5487",1
"5488",1
"5489",0
"5490",1
"5491",1
"5492",1
"5493",1
"5494",0
"5495",1
"5496",1
"5497",1
"5498",1
"5499",1
"5500",1
"5501",1
"5502",1
"5503",1
"5504",0
"5505",1
"5506",1
"5507",0
"5508",1
"5509",1
"5510",1
"5511",1
"5512",1
"5513",1
"5514",1
"5515",1
"5516",0
"5517",1
"5518",0
"5519",0
"5520",0
"5521",1
"5522",0
"5523",0
"5524",1
"5525",0
"5526",0
"5527",0
"5528",0
"5529",1
"5530",1
"5531",1
"5532",0
"5533",1
"5534",0
"5535",0
"5536",0
"5537",1
"5538",1
"5539",1
"5540",1
"5541",1
"5542",1
"5543",1
"5544",1
"5545",1
"5546",0
"5547",1
"5548",0
"5549",0
"5550",1
"5551",1
"5552",1
"5553",0
"5554",0
"5555",0
"5556",1
"5557",0
"5558",0
"5559",0
"5560",0
"5561",0
"5562",1
"5563",0
"5564",0
"5565",0
"5566",0
"5567",0
"5568",0
"5569",0
"5570",0
"5571",0
"5572",0
"5573",0
"5574",0
"5575",0
"5576",0
"5577",0
"5578",0
"5579",0
"5580",0
"5581",0
"5582",0
"5583",0
"5584",0
"5585",0
"5586",0
"5587",0
"5588",0
"5589",0
"5590",0
"5591",0
"5592",0
"5593",0
"5594",0
"5595",0
"5596",0
"5597",0
"5598",0
"5599",0
"5600",0
"5601",0
"5602",0
"5603",0
"5604",0
"5605",0
"5606",0
"5607",0
"5608",0
"5609",0
"5610",0
"5611",0
"5612",0
"5613",0
"5614",0
"5615",0
"5616",0
"5617",0
"5618",0
"5619",0
"5620",0
"5621",0
"5622",0
"5623",0
"5624",0
"5625",0
"5626",0
"5627",0
"5628",0
"5629",0
"5630",0
"5631",0
"5632",0
"5633",0
"5634",0
"5635",1
"5636",0
"5637",1
"5638",0
"5639",0
"5640",0
"5641",0
"5642",0
"5643",0
"5644",0
"5645",0
"5646",0
"5647",0
"5648",0
"5649",0
"5650",0
"5651",0
"5652",0
"5653",0
"5654",0
"5655",0
"5656",0
"5657",1
"5658",0
"5659",1
"5660",0
"5661",0
"5662",0
"5663",0
"5664",0
"5665",1
"5666",0
"5667",1
"5668",1
"5669",1
"5670",0
"5671",0
"5672",0
"5673",0
"5674",1
"5675",0
"5676",1
"5677",0
"5678",0
"5679",1
"5680",0
"5681",0
"5682",0
"5683",1
"5684",0
"5685",0
"5686",0
"5687",0
"5688",0
"5689",0
"5690",0
"5691",0
"5692",0
"5693",0
"5694",0
"5695",0
"5696",0
"5697",0
"5698",1
"5699",0
"5700",0
"5701",0
"5702",0
"5703",0
"5704",0
"5705",0
"5706",0
"5707",0
"5708",0
"5709",0
"5710",0
"5711",0
"5712",0
"5713",0
"5714",0
"5715",0
"5716",0
"5717",0
"5718",0
"5719",0
"5720",1
"5721",0
"5722",0
"5723",0
"5724",0
"5725",0
"5726",0
"5727",0
"5728",0
"5729",0
"5730",0
"5731",0
"5732",0
"5733",0
"5734",0
"5735",0
"5736",0
"5737",0
"5738",0
"5739",0
"5740",0
"5741",0
"5742",1
"5743",0
"5744",0
"5745",0
"5746",0
"5747",0
"5748",0
"5749",0
"5750",0
"5751",0
"5752",0
"5753",0
"5754",0
"5755",0
"5756",0
"5757",0
"5758",0
"5759",1
"5760",0
"5761",1
"5762",0
"5763",1
"5764",0
"5765",1
"5766",0
"5767",0
"5768",0
"5769",0
"5770",1
"5771",0
"5772",1
"5773",0
"5774",0
"5775",0
"5776",0
"5777",0
"5778",0
"5779",0
"5780",1
"5781",0
"5782",0
"5783",0
"5784",0
"5785",0
"5786",0
"5787",0
"5788",0
"5789",0
"5790",0
"5791",0
"5792",1
"5793",0
"5794",0
"5795",0
"5796",0
"5797",0
"5798",0
"5799",0
"5800",0
"5801",0
"5802",0
"5803",0
"5804",0
"5805",0
"5806",0
"5807",0
"5808",0
"5809",1
"5810",1
"5811",0
"5812",0
"5813",0
"5814",0
"5815",1
"5816",1
"5817",0
"5818",1
"5819",1
"5820",1
"5821",0
"5822",0
"5823",1
"5824",0
"5825",1
"5826",1
"5827",0
"5828",1
"5829",1
"5830",1
"5831",1
"5832",1
"5833",1
"5834",0
"5835",0
"5836",1
"5837",1
"5838",0
"5839",0
"5840",0
"5841",1
"5842",1
"5843",1
"5844",0
"5845",1
"5846",1
"5847",0
"5848",1
"5849",1
"5850",1
"5851",0
"5852",1
"5853",0
"5854",0
"5855",0
"5856",1
"5857",1
"5858",0
"5859",1
"5860",1
"5861",0
"5862",0
"5863",1
"5864",0
"5865",0
"5866",0
"5867",0
"5868",0
"5869",0
"5870",0
"5871",0
"5872",0
"5873",0
"5874",0
"5875",0
"5876",1
"5877",0
"5878",0
"5879",0
"5880",0
"5881",0
"5882",0
"5883",0
"5884",0
"5885",0
"5886",0
"5887",0
"5888",0
"5889",0
"5890",0
"5891",0
"5892",0
"5893",0
"5894",0
"5895",0
"5896",0
"5897",0
"5898",0
"5899",0
"5900",0
"5901",0
"5902",0
"5903",0
"5904",0
"5905",0
"5906",0
"5907",0
"5908",0
"5909",0
"5910",0
"5911",0
"5912",0
"5913",0
"5914",0
"5915",0
"5916",0
"5917",0
"5918",0
"5919",1
"5920",0
"5921",0
"5922",0
"5923",0
"5924",0
"5925",0
"5926",0
"5927",0
"5928",0
"5929",0
"5930",0
"5931",0
"5932",0
"5933",0
"5934",0
"5935",0
"5936",0
"5937",0
"5938",0
"5939",0
"5940",0
"5941",1
"5942",1
"5943",1
"5944",0
"5945",0
"5946",0
"5947",0
"5948",0
"5949",0
"5950",0
"5951",0
"5952",0
"5953",0
"5954",0
"5955",0
"5956",0
"5957",0
"5958",0
"5959",0
"5960",0
"5961",0
"5962",0
"5963",0
"5964",0
"5965",0
"5966",0
"5967",0
"5968",0
"5969",0
"5970",1
"5971",1
"5972",0
"5973",0
"5974",0
"5975",0
"5976",0
"5977",0
"5978",0
"5979",0
"5980",0
"5981",0
"5982",0
"5983",0
"5984",0
"5985",0
"5986",0
"5987",0
"5988",0
"5989",0
"5990",0
"5991",0
"5992",0
"5993",0
"5994",1
"5995",0
"5996",0
"5997",1
"5998",0
"5999",0
"6000",0
"6001",0
"6002",0
"6003",0
"6004",0
"6005",0
"6006",0
"6007",0
"6008",0
"6009",0
"6010",0
"6011",0
"6012",0
"6013",0
"6014",0
"6015",0
"6016",0
"6017",0
"6018",0
"6019",0
"6020",0
"6021",0
"6022",1
"6023",1
"6024",0
"6025",1
"6026",0
"6027",1
"6028",0
"6029",0
"6030",0
"6031",0
"6032",0
"6033",0
"6034",0
"6035",0
"6036",0
"6037",0
"6038",0
"6039",0
"6040",0
"6041",0
"6042",0
"6043",0
"6044",0
"6045",0
"6046",0
"6047",0
"6048",0
"6049",0
"6050",0
"6051",0
"6052",0
"6053",0
"6054",0
"6055",0
"6056",0
"6057",0
"6058",1
"6059",1
"6060",1
"6061",0
"6062",1
"6063",0
"6064",0
"6065",0
"6066",0
"6067",0
"6068",0
"6069",0
"6070",0
"6071",0
"6072",0
"6073",0
"6074",0
"6075",0
"6076",0
"6077",0
"6078",0
"6079",0
"6080",0
"6081",0
"6082",0
"6083",0
"6084",0
"6085",1
"6086",0
"6087",0
"6088",0
"6089",0
"6090",0
"6091",0
"6092",0
"6093",0
"6094",0
"6095",0
"6096",0
"6097",0
"6098",0
"6099",0
"6100",0
"6101",0
"6102",0
"6103",1
"6104",1
"6105",1
"6106",0
"6107",0
"6108",1
"6109",1
"6110",0
"6111",0
"6112",1
"6113",1
"6114",1
"6115",0
"6116",0
"6117",1
"6118",1
"6119",1
"6120",1
"6121",1
"6122",1
"6123",1
"6124",1
"6125",1
"6126",1
"6127",1
"6128",1
"6129",0
"6130",0
"6131",0
"6132",1
"6133",1
"6134",1
"6135",1
"6136",0
"6137",1
"6138",1
"6139",1
"6140",1
"6141",1
"6142",0
"6143",1
"6144",0
"6145",1
"6146",1
"6147",0
"6148",0
"6149",0
"6150",1
"6151",1
"6152",1
"6153",0
"6154",0
"6155",1
"6156",0
"6157",1
"6158",0
"6159",0
"6160",0
"6161",1
"6162",1
"6163",1
"6164",1
"6165",1
"6166",1
"6167",1
"6168",1
"6169",1
"6170",1
"6171",1
"6172",1
"6173",1
"6174",1
"6175",1
"6176",1
"6177",1
"6178",1
"6179",1
"6180",1
"6181",1
"6182",0
"6183",0
"6184",1
"6185",0
"6186",1
"6187",1
"6188",1
"6189",1
"6190",1
"6191",0
"6192",0
"6193",0
"6194",0
"6195",0
"6196",0
"6197",0
"6198",0
"6199",0
"6200",0
"6201",0
"6202",0
"6203",0
"6204",0
"6205",0
"6206",0
"6207",0
"6208",0
"6209",0
"6210",0
"6211",0
"6212",0
"6213",0
"6214",0
"6215",0
"6216",0
"6217",0
"6218",0
"6219",0
"6220",0
"6221",0
"6222",0
"6223",0
"6224",0
"6225",0
"6226",0
"6227",0
"6228",0
"6229",0
"6230",0
"6231",0
"6232",0
"6233",0
"6234",0
"6235",0
"6236",0
"6237",0
"6238",0
"6239",0
"6240",0
"6241",0
"6242",0
"6243",0
"6244",0
"6245",0
"6246",0
"6247",0
"6248",0
"6249",0
"6250",0
"6251",0
"6252",0
"6253",0
"6254",0
"6255",0
"6256",0
"6257",0
"6258",0
"6259",0
"6260",0
"6261",0
"6262",0
"6263",0
"6264",0
"6265",0
"6266",0
"6267",0
"6268",0
"6269",0
"6270",0
"6271",0
"6272",0
"6273",0
"6274",0
"6275",0
"6276",0
"6277",0
"6278",0
"6279",0
"6280",0
"6281",0
"6282",0
"6283",0
"6284",0
"6285",0
"6286",0
"6287",0
"6288",0
"6289",0
"6290",0
"6291",0
"6292",0
"6293",0
"6294",0
"6295",0
"6296",0
"6297",0
"6298",0
"6299",0
"6300",0
"6301",0
"6302",0
"6303",0
"6304",0
"6305",0
"6306",0
"6307",0
"6308",0
"6309",0
"6310",0
"6311",0
"6312",0
"6313",0
"6314",0
"6315",0
"6316",0
"6317",0
"6318",0
"6319",0
"6320",0
"6321",0
"6322",0
"6323",0
"6324",0
"6325",0
"6326",0
"6327",0
"6328",0
"6329",0
"6330",0
"6331",0
"6332",0
"6333",0
"6334",0
"6335",0
"6336",0
"6337",0
"6338",0
"6339",0
"6340",0
"6341",0
"6342",0
"6343",0
"6344",0
"6345",0
"6346",0
"6347",0
"6348",0
"6349",0
"6350",0
"6351",0
"6352",0
"6353",0
"6354",0
"6355",0
"6356",0
"6357",0
"6358",0
"6359",0
"6360",0
"6361",0
"6362",0
"6363",0
"6364",0
"6365",0
"6366",0
"6367",0
"6368",0
"6369",0
"6370",0
"6371",0
"6372",0
"6373",0
"6374",0
"6375",0
"6376",0
"6377",0
"6378",0
"6379",0
"6380",0
"6381",0
"6382",0
"6383",0
"6384",0
"6385",0
"6386",0
"6387",0
"6388",0
"6389",0
"6390",0
"6391",0
"6392",0
"6393",0
"6394",0
"6395",0
"6396",0
"6397",0
"6398",0
"6399",0
"6400",0
"6401",0
"6402",0
"6403",0
"6404",0
"6405",0
"6406",0
"6407",0
"6408",0
"6409",0
"6410",0
"6411",0
"6412",0
"6413",0
"6414",0
"6415",0
"6416",0
"6417",0
"6418",0
"6419",0
"6420",0
"6421",0
"6422",0
"6423",0
"6424",0
"6425",0
"6426",0
"6427",0
"6428",0
"6429",0
"6430",0
"6431",0
"6432",0
"6433",0
"6434",0
"6435",0
"6436",0
"6437",0
"6438",0
"6439",0
"6440",0
"6441",0
"6442",0
"6443",0
"6444",0
"6445",0
"6446",0
"6447",0
"6448",0
"6449",0
"6450",0
"6451",0
"6452",0
"6453",0
"6454",0
"6455",0
"6456",0
"6457",0
"6458",0
"6459",0
"6460",0
"6461",0
"6462",0
"6463",0
"6464",0
"6465",0
"6466",0
"6467",0
"6468",0
"6469",0
"6470",0
"6471",0
"6472",0
"6473",0
"6474",0
"6475",0
"6476",0
"6477",0
"6478",0
"6479",0
"6480",0
"6481",0
"6482",0
"6483",0
"6484",0
"6485",0
"6486",0
"6487",0
"6488",0
"6489",0
"6490",0
"6491",0
"6492",0
"6493",0
"6494",0
"6495",0
"6496",0
"6497",0
"6498",0
"6499",0
"6500",0
"6501",0
"6502",0
"6503",0
"6504",0
"6505",0
"6506",0
"6507",0
"6508",0
"6509",0
"6510",0
"6511",0
"6512",0
"6513",0
"6514",0
"6515",0
"6516",0
"6517",0
"6518",0
"6519",0
"6520",0
"6521",0
"6522",0
"6523",0
"6524",0
"6525",0
"6526",0
"6527",0
"6528",0
"6529",0
"6530",0
"6531",0
"6532",0
"6533",0
"6534",0
"6535",0
"6536",0
"6537",0
"6538",0
"6539",0
"6540",0
"6541",0
"6542",0
"6543",0
"6544",0
"6545",0
"6546",0
"6547",0
"6548",0
"6549",0
"6550",0
"6551",0
"6552",0
"6553",0
"6554",0
"6555",0
"6556",0
"6557",0
"6558",0
"6559",0
"6560",0
"6561",0
"6562",0
"6563",0
"6564",0
"6565",0
"6566",0
"6567",0
"6568",0
"6569",0
"6570",0
"6571",0
"6572",0
"6573",0
"6574",0
"6575",0
"6576",0
"6577",0
"6578",0
"6579",0
"6580",NA
"6581",1
"6582",1
"6583",0
"6584",0
"6585",1
"6586",1
"6587",1
"6588",0
"6589",0
"6590",1
"6591",0
"6592",0
"6593",1
"6594",1
"6595",0
"6596",1
"6597",0
"6598",0
"6599",0
"6600",1
"6601",1
"6602",1
"6603",1
"6604",1
"6605",1
"6606",0
"6607",0
"6608",0
"6609",1
"6610",0
"6611",0
"6612",1
"6613",0
"6614",0
"6615",1
"6616",1
"6617",1
"6618",1
"6619",1
"6620",0
"6621",0
"6622",0
"6623",0
"6624",0
"6625",0
"6626",0
"6627",1
"6628",0
"6629",0
"6630",0
"6631",1
"6632",1
"6633",1
"6634",1
"6635",1
"6636",0
"6637",0
"6638",0
"6639",0
"6640",1
"6641",1
"6642",1
"6643",1
"6644",1
"6645",1
"6646",0
"6647",0
"6648",0
"6649",0
"6650",0
"6651",0
"6652",0
"6653",1
"6654",0
"6655",0
"6656",1
"6657",1
"6658",1
"6659",1
"6660",1
"6661",0
"6662",1
"6663",1
"6664",1
"6665",0
"6666",0
"6667",0
"6668",1
"6669",1
"6670",1
"6671",1
"6672",1
"6673",1
"6674",1
"6675",0
"6676",0
"6677",0
"6678",0
"6679",0
"6680",0
"6681",0
"6682",0
"6683",0
"6684",0
"6685",1
"6686",1
"6687",0
"6688",0
"6689",0
"6690",0
"6691",0
"6692",1
"6693",NA
"6694",NA
"6695",0
"6696",NA
"6697",0
"6698",NA
"6699",NA
"6700",0
"6701",0
"6702",NA
"6703",NA
"6704",NA
"6705",NA
"6706",NA
"6707",0
"6708",NA
"6709",NA
"6710",NA
"6711",NA
"6712",0
"6713",NA
"6714",NA
"6715",0
"6716",0
"6717",NA
"6718",0
"6719",NA
"6720",0
"6721",0
"6722",NA
"6723",0
"6724",0
"6725",NA
"6726",0
"6727",NA
"6728",NA
"6729",NA
"6730",NA
"6731",NA
"6732",0
"6733",NA
"6734",NA
"6735",NA
"6736",NA
"6737",NA
"6738",NA
"6739",NA
"6740",1
"6741",NA
"6742",NA
"6743",NA
"6744",0
"6745",NA
"6746",0
"6747",NA
"6748",NA
"6749",0
"6750",NA
"6751",NA
"6752",NA
"6753",NA
"6754",NA
"6755",NA
"6756",NA
"6757",NA
"6758",NA
"6759",NA
"6760",0
"6761",NA
"6762",NA
"6763",NA
"6764",0
"6765",0
"6766",0
"6767",0
"6768",0
"6769",0
"6770",0
"6771",0
"6772",0
"6773",NA
"6774",0
"6775",0
"6776",0
"6777",0
"6778",0
"6779",0
"6780",0
"6781",0
"6782",0
"6783",0
"6784",1
"6785",0
"6786",1
"6787",1
"6788",0
"6789",0
"6790",0
"6791",1
"6792",1
"6793",1
"6794",0
"6795",0
"6796",0
"6797",0
"6798",0
"6799",0
"6800",0
"6801",0
"6802",0
"6803",0
"6804",0
"6805",1
"6806",0
"6807",0
"6808",0
"6809",1
"6810",1
"6811",1
"6812",1
"6813",0
"6814",0
"6815",0
"6816",0
"6817",0
"6818",0
"6819",0
"6820",0
"6821",0
"6822",NA
"6823",0
"6824",0
"6825",0
"6826",0
"6827",0
"6828",0
"6829",0
"6830",0
"6831",0
"6832",0
"6833",0
"6834",0
"6835",0
"6836",0
"6837",0
"6838",NA
"6839",0
"6840",0
"6841",0
"6842",0
"6843",0
"6844",0
"6845",0
"6846",1
"6847",0
"6848",0
"6849",1
"6850",0
"6851",0
"6852",1
"6853",1
"6854",1
"6855",1
"6856",1
"6857",0
"6858",0
"6859",0
"6860",1
"6861",0
"6862",1
"6863",0
"6864",0
"6865",0
"6866",1
"6867",1
"6868",1
"6869",1
"6870",1
"6871",1
"6872",1
"6873",1
"6874",1
"6875",1
"6876",0
"6877",0
"6878",0
"6879",0
"6880",0
"6881",0
"6882",0
"6883",1
"6884",0
"6885",1
"6886",1
"6887",1
"6888",0
"6889",1
"6890",0
"6891",1
"6892",0
"6893",1
"6894",0
"6895",0
"6896",1
"6897",1
"6898",1
"6899",1
"6900",1
"6901",1
"6902",0
"6903",0
"6904",1
"6905",0
"6906",0
"6907",0
"6908",1
"6909",1
"6910",0
"6911",0
"6912",0
"6913",1
"6914",1
"6915",1
"6916",0
"6917",1
"6918",1
"6919",1
"6920",1
"6921",0
"6922",1
"6923",1
"6924",0
"6925",0
"6926",0
"6927",0
"6928",0
"6929",0
"6930",0
"6931",0
"6932",0
"6933",1
"6934",0
"6935",0
"6936",1
"6937",1
"6938",0
"6939",0
"6940",1
"6941",1
"6942",1
"6943",1
"6944",1
"6945",1
"6946",1
"6947",1
"6948",1
"6949",1
"6950",0
"6951",1
"6952",1
"6953",1
"6954",0
"6955",1
"6956",1
"6957",1
"6958",1
"6959",1
"6960",0
"6961",0
"6962",0
"6963",0
"6964",1
"6965",1
"6966",0
"6967",0
"6968",0
"6969",1
"6970",1
"6971",1
"6972",1
"6973",1
"6974",0
"6975",0
"6976",0
"6977",0
"6978",1
"6979",0
"6980",0
"6981",0
"6982",0
"6983",1
"6984",1
"6985",1
"6986",1
"6987",1
"6988",0
"6989",1
"6990",0
"6991",0
"6992",0
"6993",0
"6994",0
"6995",0
"6996",0
"6997",1
"6998",1
"6999",0
"7000",1
"7001",1
"7002",0
"7003",1
"7004",0
"7005",0
"7006",1
"7007",1
"7008",0
"7009",0
"7010",1
"7011",0
"7012",1
"7013",0
"7014",0
"7015",1
"7016",1
"7017",1
"7018",0
"7019",0
"7020",0
"7021",0
"7022",0
"7023",0
"7024",1
"7025",1
"7026",0
"7027",0
"7028",0
"7029",0
"7030",0
"7031",0
"7032",0
"7033",1
"7034",1
"7035",1
"7036",0
"7037",0
"7038",0
"7039",0
"7040",1
"7041",1
"7042",0
"7043",0
"7044",1
"7045",1
"7046",1
"7047",0
"7048",0
"7049",0
"7050",1
"7051",1
"7052",1
"7053",0
"7054",0
"7055",1
"7056",1
"7057",0
"7058",0
